evento_id,evento,evento_exemplo,tipo_evento,local,n_artigos,n_classificados,score_medio,media_sentimento,muito_negativo,negativo,neutro,positivo,muito_positivo,n/a,n_positivas,n_negativas,n_muito_positivas,n_muito_negativas,share_positivo,share_negativo,share_muito_positivo,share_muito_negativo,peso_positivo,peso_negativo,titulos_exemplo
inauguracao-bases-seguranca-presente-barra-taquara-2025,inauguracao-bases-seguranca-presente-barra-taquara-2025,Inauguração de novas bases do Segurança Presente na Barra e Taquara,inauguracao/expansao,"Barra da Tijuca e Taquara, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Governo do Rio amplia Segurança Presente na Barra e Taquara com novas bases e reforço de viaturas
inauguracao-bases-seguranca-presente-g20-2024,inauguracao-bases-seguranca-presente-g20-2024,Inauguração de novas bases do Segurança Presente para o G20,inauguracao/expansao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Governo do RJ inaugura novas bases do Segurança Presente para reforçar monitoramento no G20
inauguracao-bases-seguranca-presente-g20-rio-2024,inauguracao-bases-seguranca-presente-g20-rio-2024,Inauguração de novas bases do Segurança Presente para o G20 no Rio de Janeiro,inauguracao/expansao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Tecnologia de ponta no espaço aéreo reforça segurança durante o G20 no Rio de Janeiro
inauguracao-bases-seguranca-presente-queimados-belford-roxo-2020,inauguracao-bases-seguranca-presente-queimados-belford-roxo-2020,Inauguração das bases do Segurança Presente em Queimados e Belford Roxo,inauguracao/expansao,Queimados e Belford Roxo,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Segurança Presente chega a Queimados e Belford Roxo
inauguracao-bases-seguranca-presente-regiao-dos-lagos-2026,inauguracao-bases-seguranca-presente-regiao-dos-lagos-2026,Inauguração de bases do programa Segurança Presente na Região dos Lagos,inauguracao/expansao,"Região dos Lagos, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Douglas Ruas percorre interior ao lado de Cláudio Castro de olho na disputa pelo governo; vídeo
inauguracao-bases-seguranca-presente-zona-sudoeste-2026,inauguracao-bases-seguranca-presente-zona-sudoeste-2026,Inauguração de novas bases do Segurança Presente na Zona Sudoeste do Rio,inauguracao/expansao,"Zona Sudoeste, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Governo amplia ‘Segurança Presente’ na Zona Sudoeste do Rio; confira bairros onde serão as novas bases
inauguracao-centro-integrado-seguranca-publica-duque-de-caxias-2026,inauguracao-centro-integrado-seguranca-publica-duque-de-caxias-2026,Inauguração do Centro Integrado de Segurança Pública em Duque de Caxias,inauguracao/expansao,Duque de Caxias,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Netinho sai na frente e já homenageia Ricardo Couto em placa alusiva à inauguração de centro de segurança em Caxias
inauguracao-companhia-destacada-10-bpm-miguel-pereira-2023,inauguracao-companhia-destacada-10-bpm-miguel-pereira-2023,Inauguração da 2ª Companhia Destacada do 10° BPM em Miguel Pereira,inauguracao/expansao,"Miguel Pereira, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Prefeitura de Miguel Pereira inaugura a 2ª Companhia Destacada do 10° BPM
inauguracao-operacao-seguranca-presente-bangu-2019,inauguracao-operacao-seguranca-presente-bangu-2019,Inauguração da Operação Segurança Presente em Bangu,inauguracao/expansao,"Bangu, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Segurança Presente começa em Bangu nesta sexta-feira
inauguracao-operacao-seguranca-presente-japeri-2021,inauguracao-operacao-seguranca-presente-japeri-2021,Inauguração da Operação Segurança Presente em Japeri,inauguracao/expansao,"Japeri, Baixada Fluminense",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Programa Segurança Presente começa a operar em Japeri
inauguracao-operacao-seguranca-presente-sao-joao-de-meriti-2020,inauguracao-operacao-seguranca-presente-sao-joao-de-meriti-2020,Inauguração da Operação Segurança Presente em São João de Meriti,inauguracao/expansao,São João de Meriti,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Operação Segurança Presente chega a São João de Meriti
inauguracao-posto-policamento-integrado-cinelandia-2022,inauguracao-posto-policamento-integrado-cinelândia-2022,Inauguração do Posto de Policiamento Integrado na Cinelândia,inauguracao/expansao,"Cinelândia, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Cinelândia ganha Posto de Policiamento Integrado
inauguracao-programa-seguranca-presente-buzios-2026,inauguracao-programa-seguranca-presente-buzios-2026,Inauguração do Programa Segurança Presente em Búzios,inauguracao/expansao,Búzios,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Governador Claudio Castro e prefeito Alexandre Martins inauguram Programa Segurança Presente em Búzios - Prefeitura Municipal de Armação dos Búzios
inauguracao-sede-seguranca-presente-iguaba-grande-2023,inauguracao-sede-seguranca-presente-iguaba-grande-2023,Inauguração da nova sede do Segurança Presente em Iguaba Grande,inauguracao/expansao,Iguaba Grande,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Iguaba Grande inaugura nova sede do Segurança Presente e reforça a proteção da comunidade - Prefeitura de Iguaba Grande
inauguracao-sede-seguranca-presente-iguaba-grande-2024,inauguracao-sede-seguranca-presente-iguaba-grande-2024,Inauguração da nova sede do Segurança Presente em Iguaba Grande,inauguracao/expansao,Iguaba Grande,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Iguaba Grande inaugura nova sede do Segurança Presente na próxima quinta-feira (05) e reforça a proteção da comunidade - Prefeitura de Iguaba Grande
inauguracao-seguranca-presente-barra-tijuca-2019,inauguracao-seguranca-presente-barra-tijuca-2019,Inauguração do programa 'Segurança Presente' na Barra da Tijuca e anúncio para o Recreio dos Bandeirantes.,inauguracao/expansao,"Barra da Tijuca, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,"Inaugurado na Barra, programa ‘Segurança Presente’ também será inserido no Recreio"
inauguracao-seguranca-presente-botafogo-2019,inauguracao-seguranca-presente-botafogo-2019,Inauguração do programa Segurança Presente em Botafogo,inauguracao/expansao,"Botafogo, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Botafogo ganha Segurança Presente
inauguracao-seguranca-presente-grajau-vila-isabel-2019,inauguracao-seguranca-presente-grajau-vila-isabel-2019,Inauguração do programa Segurança Presente no Grajaú e Vila Isabel,inauguracao/expansao,"Grajaú e Vila Isabel, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Witzel inaugura Segurança Presente no Grajaú e em Vila Isabel
inauguracao-seguranca-presente-laranjeiras-2019,inauguracao-seguranca-presente-laranjeiras-2019,Inauguração do programa Segurança Presente em Laranjeiras,inauguracao/expansao,"Laranjeiras, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Laranjeiras Presente começa a circular no bairro nesta sexta
inauguracao-seguranca-presente-nova-iguacu-2019,inauguracao-seguranca-presente-nova-iguacu-2019,Inauguração do programa Segurança Presente em Nova Iguaçu,inauguracao/expansao,Nova Iguaçu,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,"Programa Segurança Presente é inaugurado em Nova Iguaçu, na Baixada Fluminense, nesta sexta"
inauguracao-trem-turistico-miguel-pereira-2023,inauguracao-trem-turistico-miguel-pereira-2023,Inauguração do trem turístico a vapor em Miguel Pereira,inauguracao/expansao,"Miguel Pereira, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Miguel Pereira inaugura primeiro trem turístico a vapor do Estado do Rio Janeiro
inauguracao-unidade-seguranca-presente-madureira-2020,inauguracao-unidade-seguranca-presente-madureira-2020,Inauguração da unidade da Operação Segurança Presente em Madureira,inauguracao/expansao,"Madureira, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Madureira recebe unidade da Operação Segurança Presente
inauguracao-unidade-seguranca-presente-recreio-2019,inauguracao-unidade-seguranca-presente-recreio-2019,Inauguração da unidade do Segurança Presente no Recreio dos Bandeirantes,inauguracao/expansao,"Recreio dos Bandeirantes, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Recreio ganha unidade da Operação Segurança Presente
inclusao-mulheres-seguranca-presente-2022,inclusao-mulheres-seguranca-presente-2022,Discussão sobre inclusão de mulheres no programa Segurança Presente,gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Alerj discute se mulheres poderão integrar equipe do Segurança Presente
inicio-seguranca-presente-tijuca-2019,inicio-seguranca-presente-tijuca-2019,Início do projeto Segurança Presente na Tijuca,inauguracao/expansao,"Tijuca, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Tijuca Presente começa em 3 de Janeiro
instalacao-bases-seguranca-presente-rio-2024,instalacao-bases-seguranca-presente-rio-2024,Instalação de 6 bases do Segurança Presente no Centro e Zona Sul do Rio de Janeiro,inauguracao/expansao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,G20: RJ terá 6 bases do Segurança Presente para reforçar policiamento no Centro e na Zona Sul
integracao-guarda-municipal-patrulha-maria-da-penha-nova-iguacu-2025,integracao-guarda-municipal-patrulha-maria-da-penha-nova-iguacu-2025,Integração da Guarda Municipal à Patrulha Maria da Penha em Nova Iguaçu,gestao/administracao,Nova Iguaçu,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Nova Iguaçu integra Guarda Municipal à Patrulha Maria da Penha; saiba como será
integracao-seguranca-presente-subsecretaria-mulheres-2026,integracao-seguranca-presente-subsecretaria-mulheres-2026,Reunião de integração entre Segurança Presente e Subsecretaria de Políticas Públicas para as Mulheres,gestao/administracao,Campos dos Goytacazes,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Subsecretaria e Segurança Presente juntas por integração no atendimento a mulheres - Prefeitura de Campos dos Goytacazes
intensificacao-seguranca-megablocos-carnaval-2025,intensificacao-seguranca-megablocos-carnaval-2025,Intensificação da segurança para os megablocos de Carnaval no Rio de Janeiro,operacao policial,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Governo do Estado intensifica segurança e serviços para assegurar tranquilidade em megablocos
investimentos-retrofit-predios-centro-rio-2023,investimentos-retrofit-predios-centro-rio-2023,Investimentos em retrofit de prédios corporativos no Centro do Rio,outro,Centro do Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Queda na vacância de escritórios no Centro traz de volta investimentos em ‘retrofit’ de prédios corporativos
lancamento-aplicativo-cidadao-presente-2022,lancamento-aplicativo-cidadao-presente-2022,Lançamento do aplicativo Cidadão Presente e Ouvidoria,gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Secretaria Governo do RJ lança aplicativo Cidadão Presente e Ouvidoria para facilitar comunicação com população
lancamento-bairro-presente-volta-redonda-2025,lancamento-bairro-presente-volta-redonda-2025,Lançamento do programa 'Bairro Presente' em Volta Redonda,inauguracao/expansao,"Volta Redonda, RJ",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Prefeitura e Governo do Estado lançam programa ‘Bairro Presente’ em Volta Redonda - Prefeitura de Volta Redonda
lancamento-cameras-operacionais-portateis-seguranca-publica-2021,lancamento-cameras-operacionais-portateis-seguranca-publica-2021,Lançamento do programa de câmeras operacionais portáteis para segurança pública,gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,"Governo lança câmeras operacionais portáteis para ações de segurança pública, defesa civil, licenciamento e fiscalização"
lancamento-campanha-nao-e-nao-2025,lancamento-campanha-nao-e-nao-2025,Lançamento da campanha 'Não é Não' e selo 'Mulher Mais Segura',gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,‘Não é não!’: governo do estado lança campanha contra o assédio no carnaval
lancamento-campanha-seguranca-publica-2025,lancamento-campanha-seguranca-publica-2025,Lançamento de campanha publicitária sobre segurança pública e balanço de realizações do governo do Rio,gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Governo do Rio lança campanha com balanço de realizações; segurança pública abre a série
lancamento-campanha-seguranca-publica-2026,lancamento-campanha-seguranca-publica-2026,Lançamento de campanha publicitária sobre segurança pública,outro,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Governo do Rio lança campanha com balanço de realizações; segurança pública abre a série
lancamento-operacao-seguranca-presente-amazonas-2026,lancamento-operacao-seguranca-presente-amazonas-2026,Lançamento da Operação Segurança Presente no Amazonas com entrega de novos equipamentos,inauguracao/expansao,Manaus,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Governador Roberto Cidade lança Operação Segurança Presente e reforça proteção à população com entrega de novos equipamentos - SSP-AM
lancamento-pedra-fundamental-seguranca-presente-buzios-2025,lancamento-pedra-fundamental-seguranca-presente-buzios-2025,Lançamento da pedra fundamental da base do Segurança Presente em Búzios,inauguracao/expansao,Búzios,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,"Governo do Estado, em parceria com a Prefeitura de Búzios, lança pedra fundamental do projeto Segurança Presente neste sábado, no centro da cidade - Prefeitura Municipal de Armação dos Búzios"
lancamento-programa-porto-seguro-2025,lancamento-programa-porto-seguro-2025,Lançamento do programa Porto+Seguro para fiscalização nos portos do Rio de Janeiro,gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Governo do Rio lança Porto+Seguro para reforçar fiscalização nos portos do estado
lancamento-projeto-centro-para-todos-rio-2022,lancamento-projeto-centro-para-todos-rio-2022,Lançamento do projeto Centro para Todos no Rio de Janeiro,evento publico/cultural,Centro do Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Projeto Centro para todos será lançado nessa quarta-feira
lancamento-projeto-educativo-pepai-2022,lancamento-projeto-educativo-pepai-2022,Lançamento do Projeto Educativo para Proteção e Acolhimento da Infância (Pepai),gestao/administracao,"Palácio Guanabara, Laranjeiras",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Estado capacita 2.500 agentes da Secretaria de Governo para combater a pedofilia e a violência
lancamento-slogan-todos-pelo-rio-2020,lancamento-slogan-todos-pelo-rio-2020,Lançamento do novo slogan 'Todos pelo Rio' e programa 'Governo Presente',gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Novo slogan do Governo do Estado será: ‘Todos pelo Rio’
lancamentos-imobiliarios-bairros-seguros-rio-2022,lancamentos-imobiliarios-bairros-seguros-rio-2022,Lançamentos imobiliários em bairros seguros do Rio de Janeiro,outro,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Construtoras apostam em lançamentos nos bairros mais seguros
licitacao-cameras-operacionais-portateis-seguranca-rio-2021,licitacao-cameras-operacionais-portateis-seguranca-rio-2021,Conclusão da licitação para câmeras operacionais portáteis para órgãos de segurança no Rio de Janeiro,gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Governo conclui licitação das câmeras operacionais portáteis para órgãos de segurança
licitacao-cameras-uniformes-policiais-rj-2021,licitacao-cameras-uniformes-policiais-rj-2021,Licitação para implantação de câmeras nos uniformes de policiais no RJ,gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,RJ realiza licitação para a implantação de câmeras nos uniformes de policiais
licitacao-viaturas-seguranca-presente-2025,licitacao-viaturas-seguranca-presente-2025,Lançamento de licitação para aluguel de viaturas para Segurança Presente e Lei Seca,gestao/administracao,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,"Estado lança licitação de até R$ 44,7 milhões para alugar mais de 300 viaturas para Lei Seca e Segurança Presente"
localizacao-cabo-exercito-igor-costa-reis-centro-rio-2025,localizacao-cabo-exercito-igor-costa-reis-centro-rio-2025,Localização do cabo do Exército Igor Costa Reis no Centro do Rio,resultado/indicador,Centro do Rio,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Militar desaparecido é encontrado no Centro do Rio
megaoperacao-policial-favelas-zona-oeste-rio-2026,megaoperacao-policial-favelas-zona-oeste-rio-2026,Megaoperação policial nas favelas da zona oeste do Rio,operacao policial,zona oeste do Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Megaoperação policial ocupa 10 favelas em 6 bairros da zona oeste do Rio
menor-indice-violencia-niteroi-2025,menor-indice-violencia-niteroi-2025,Registro do menor índice de violência em Niterói desde 2003,resultado/indicador,Niterói,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Niterói registra menor índice de violência desde 2003
mobilizacao-policiais-seguranca-eleicoes-rj-2020,mobilizacao-policiais-seguranca-eleicoes-rj-2020,Mobilização de 15 mil policiais para segurança das eleições no RJ,operacao policial,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Quinze mil policiais vão trabalhar na segurança das eleições no RJ
mobilizacao-seguranca-eleicoes-municipais-2024,mobilizacao-seguranca-eleicoes-municipais-2024,Mobilização de força-tarefa de segurança para as eleições municipais no Rio de Janeiro,operacao policial,"Barra da Tijuca, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Castro vota na Barra da Tijuca e afirma que seguirá trabalhando em parceria com todos os prefeitos eleitos
mobilizacao-seguranca-presente-carnaval-2026,mobilizacao-seguranca-presente-carnaval-2026,Mobilização do programa Segurança Presente durante o Carnaval de 2026,evento publico/cultural,"Sambódromo, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Operação Segurança Presente - Governo do Estado do Rio de Janeiro
morte-suspeito-tentativa-assalto-vila-isabel-2026,morte-suspeito-tentativa-assalto-vila-isabel-2026,Morte de suspeito durante tentativa de assalto em Vila Isabel,prisao/apreensao,"Vila Isabel, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Suspeito morre em tentativa de assalto em Vila Isabel
operacao-centro-presente-2016,operacao-centro-presente-2016,Início da Operação Centro Presente no Centro do Rio de Janeiro,operacao policial,Centro do Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Prefeitura da Cidade do Rio de Janeiro - Prefeitura da Cidade do Rio de Janeiro
operacao-choque-de-ordem-presente-gavea-lagoa-2026,operacao-choque-de-ordem-presente-gavea-lagoa-2026,Operação do Choque de Ordem Presente na Gávea e Lagoa,operacao policial,"Gávea e Lagoa Rodrigo de Freitas, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Choque de Ordem Presente intensifica ações de segurança na Gávea e no entorno da Lagoa
operacao-combate-crack-copacabana-2022,operacao-combate-crack-copacabana-2022,Operação de combate ao consumo de crack em Copacabana,operacao policial,Copacabana,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Copacabana recebe operação de combate ao consumo de crack e delitos praticados por marginais
operacao-combate-crack-copacabana-2023,operacao-combate-crack-copacabana-2023,Operação de combate ao uso do crack em Copacabana,operacao policial,Copacabana,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Operação de combate ao uso do crack aborda 29 pessoas em Copacabana
operacao-combate-cracolandia-catete-2023,operacao-combate-cracolandia-catete-2023,Operação combate Cracolândia no Catete,operacao policial,"Catete, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Operação combate Cracolândia no Catete
operacao-combate-cracolandia-catete-2024,operacao-combate-cracolandia-catete-2024,Operação de combate à cracolândia no Catete,operacao policial,"Catete, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Operação nesta sexta estoura cracolândia no Catete
operacao-combate-delitos-copacabana-2023,operacao-combate-delitos-copacabana-2023,Operação de combate a delitos em Copacabana,operacao policial,Copacabana,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Operação de combate a delitos aborda 31 pessoas e apreende armas brancas em Copacabana
operacao-combate-motos-barulhentas-sao-goncalo-2025,operacao-combate-motos-barulhentas-sao-goncalo-2025,Operação de combate a motos barulhentas em São Gonçalo,operacao policial,São Gonçalo,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Prefeitura de São Gonçalo intensifica combate a motos barulhentas nas ruas
operacao-cracolandia-catete-2023,operacao-cracolandia-catete-2023,Operação contra cracolândia no Catete,operacao policial,"Catete, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Operação estoura cracolândia no Catete
operacao-cracolandia-jardim-de-alah-2022,operacao-cracolandia-jardim-de-alah-2022,Operação contra cracolândia no Jardim de Alah,operacao policial,"Jardim de Alah, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,"Polícia estoura grande cracolândia no Jardim de Alah, entre Ipanema e Leblon"
operacao-crimes-rua-aterro-flamengo-gloria-2023,operacao-crimes-rua-aterro-flamengo-gloria-2023,Operação contra crimes de rua no Aterro do Flamengo e Glória,operacao policial,Aterro do Flamengo e Glória,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Aterro do Flamengo e Glória recebem operação contra crimes de rua
operacao-fiscalizacao-galeao-2024,operacao-fiscalizacao-galeao-2024,Mega operação de fiscalização no Aeroporto Internacional do Galeão,operacao policial,Aeroporto Internacional Tom Jobim — Galeão,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,"Taxistas piratas, tremei: hoje tem mega operação no Galeão"
operacao-fiscalizacao-motos-barulhentas-niteroi-2026,operacao-fiscalizacao-motos-barulhentas-niteroi-2026,Operação de fiscalização contra motos barulhentas em Niterói,operacao policial,Niterói,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Prefeitura de Niterói realizou quase mil abordagens contra motos barulhentas em janeiro
operacao-flanelinhas-aterro-do-flamengo-2026,operacao-flanelinhas-aterro-do-flamengo-2026,Operação no Aterro do Flamengo resulta na prisão de flanelinhas por cobrança irregular,operacao policial,"Aterro do Flamengo, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Operação no Aterro do Flamengo leva 10 flanelinhas à delegacia por cobrança irregular a motoristas
operacao-lei-seca-carnaval-rio-2026,operacao-lei-seca-carnaval-rio-2026,Operação Lei Seca durante o Carnaval no Rio,operacao policial,Rio de Janeiro,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Como vai funcionar a Lei Seca durante o Carnaval no Rio
operacao-motos-barulhentas-niteroi-2025,operacao-motos-barulhentas-niteroi-2025,Operação contra motos barulhentas em Niterói,operacao policial,Niterói,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Operação contra ‘rolezinho’ autua 29 motos em Niterói
operacao-ordo-2024,operacao-ordo-2024,Operação Ordo com 45 prisões e 22 toneladas de barricadas removidas,operacao policial,Zona Oeste do Rio,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Operação Ordo já conta com 45 prisões e 22 toneladas em barricadas removidas
operacao-ordo-jacarepagua-barra-2024,operacao-ordo-jacarepagua-barra-2024,Operação Ordo com helicóptero e tecnologia de busca em Jacarepaguá e Barra,operacao policial,"Jacarepaguá e Barra, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Operação Ordo: Helicóptero com câmeras térmicas e farol aéreo de buscas sobrevoa região à noite
operacao-ordo-jacarepagua-barra-da-tijuca-recreio-vargens-2024,operacao-ordo-jacarepaguá-barra-da-tijuca-recreio-vargens-2024,"Operação Ordo nas comunidades de Jacarepaguá, Barra da Tijuca, Recreio e Vargens",operacao policial,"Jacarepaguá, Barra da Tijuca, Recreio e Vargens, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,"Polícia do Rio ocupa comunidades em e Jacarepaguá, Barra da Tijuca, Recreio e Vargens – Ação será permanente"
operacao-ordo-prende-21-pessoas-2024,operacao-ordo-prende-21-pessoas-2024,Operação Ordo prende 21 pessoas e fecha estabelecimentos irregulares,operacao policial,Barra/Jacarepaguá,1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Operação Ordo prende 21 pessoas nas primeiras horas
operacao-policial-flamengo-2023,operacao-policial-flamengo-2023,Operação policial no Flamengo resulta em prisão e apreensões,operacao policial,"Flamengo, Rio de Janeiro",1,1,1.0,1.0,0,0,0,1,0,0,1,0,0,0,1.0,0.0,0.0,0.0,1,0,Operação prende meliante por porte de drogas no Flamengo
