evento_id,evento,evento_exemplo,tipo_evento,local,n_artigos,n_classificados,score_medio,media_sentimento,muito_negativo,negativo,neutro,positivo,muito_positivo,n/a,n_positivas,n_negativas,share_positivo,share_negativo,proporcao_positivas,proporcao_negativas,ambiguidade_baixa,ambiguidade_media,ambiguidade_alta,proporcao_ambiguidade_alta,peso_positivo,peso_negativo,titulos_exemplo
diligencia-vereador-dr-marcos-paulo-maus-tratos-gatos-campo-santana-2022,diligencia-vereador-dr-marcos-paulo-maus-tratos-gatos-campo-santana-2022,Diligência do vereador Dr. Marcos Paulo sobre maus-tratos a gatos no Campo de Santana,denuncia/irregularidade,"Campo de Santana, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Gatos do Campo de Santana sofrem com abandono e maus-tratos
discurso-rodrigo-bacellar-seguranca-2025,discurso-rodrigo-bacellar-seguranca-2025,Discurso de Rodrigo Bacellar sobre segurança após arrastão,outro,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,"Bacellar mira em Cláudio Castro, no secretário da PM e em Eduardo Paes, num duro discurso sobre segurança após cenas de arrastão no domingo"
discussao-reincidencia-criminal-rio-2023,discussao-reincidencia-criminal-rio-2023,Discussão sobre a reincidência criminal e falhas no sistema judicial no Rio de Janeiro,outro,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Quintino – Até quando vamos reclamar da Polícia se o crime é cometido por quem foi preso e solto?
discussao-seguranca-publica-camara-rio-2025,discussao-seguranca-publica-camara-rio-2025,Discussão sobre segurança pública na Câmara do Rio,gestao/administracao,Câmara do Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Sessão começa com bate-boca entre oposição e base de Paes na Câmara do Rio
discussao-seguranca-publica-portinho-castro-2023,discussao-seguranca-publica-portinho-castro-2023,Discussão sobre segurança pública entre Portinho e Castro em grupo de WhatsApp,outro,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Portinho e Claudio Castro discutem em grupo de WhatsApp – Bastidores do Rio
disputa-politica-seguranca-rio-2026,disputa-politica-seguranca-rio-2026,Disputa política entre Eduardo Paes e Rodrigo Bacellar sobre segurança no Rio,gestao/administracao,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,"Guarda armada x Segurança Presente: Pré-candidatos, Paes e Bacellar disputam protagonismo no combate à violência do Rio"
exoneracoes-aliados-paes-2024,exonerações-aliados-paes-2024,Exonerações de aliados de Paes no governo do estado,gestao/administracao,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,O dia D: começam hoje as exonerações de aliados de Paes no governo do estado
falha-porticos-seguranca-show-shakira-2026,falha-porticos-seguranca-show-shakira-2026,Falha nos pórticos de segurança para o show da Shakira,violencia/crime,"Praia de Copacabana, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Pórticos com detectores de metal para o show da Shakira não funcionam; mega esquema de segurança inteligente custou R$ 15 milhões
falta-de-policiais-seguranca-presente-fins-de-semana-2026,falta-de-policiais-seguranca-presente-fins-de-semana-2026,Falta de policiais no programa Segurança Presente nos fins de semana,gestao/administracao,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Falta de policiais no programa Segurança Presente deixa bairros do Rio com bases esvaziadas nos fins de semana
falta-melhorias-seguranca-rodoviaria-novo-rio-2024,falta-melhorias-seguranca-rodoviaria-novo-rio-2024,Falta de melhorias na segurança da Rodoviária Novo Rio após sequestro,gestao/administracao,Rodoviária Novo Rio,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Sequestro da rodoviária faz um mês; petroleiro baleado já caminha no quarto do hospital
fechamento-antecipado-bar-amarelinho-cinelandia-2026,fechamento-antecipado-bar-amarelinho-cinelândia-2026,Fechamento antecipado do bar Amarelinho devido à insegurança na Cinelândia,violencia/crime,"Cinelândia, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Insegurança na Cinelândia faz o bar Amarelinho fechar mais cedo
fechamento-batalhoes-centro-rio-2007-2011,fechamento-batalhoes-centro-rio-2007-2011,Fechamento de batalhões e redução de efetivo policial no Centro do Rio,gestao/administracao,Centro do Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Centro do Rio perdeu mais de 1000 policiais com o fechamento de 3 batalhões em 2007 e 2011
flagrante-homem-fantasiado-com-maconha-miguel-pereira-2025,flagrante-homem-fantasiado-com-maconha-miguel-pereira-2025,Flagrante de homem fantasiado com maconha em Miguel Pereira,prisao/apreensao,"Miguel Pereira, RJ",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,‘Chaves de Miguel Pereira’ é flagrado com maconha
furto-vandalizacao-loja-leblon-2025,furto-vandalizacao-loja-leblon-2025,Furto e vandalização em loja no Leblon,violencia/crime,"Leblon, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Ladrões causam destruição durante furto em loja do Leblon
furtos-barracas-vendedores-coco-lagoa-2022,furtos-barracas-vendedores-coco-lagoa-2022,Furtos frequentes nas barracas de vendedores de coco na Lagoa,violencia/crime,"Lagoa Rodrigo de Freitas, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Vendedores de coco da Lagoa se queixam de falta de segurança: ‘Só minha barraca foi roubada 12 vezes’
homem-baleado-tentativa-assalto-pm-aterro-do-flamengo-2024,homem-baleado-tentativa-assalto-pm-aterro-do-flamengo-2024,Homem baleado após tentativa de assalto a policial no Aterro do Flamengo,violencia/crime,"Aterro do Flamengo, Zona Sul do Rio",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Homem é baleado e morre no Aterro do Flamengo após tentar assaltar PM à paisana
homenagem-major-climaco-medalha-tiradentes-2025,homenagem-major-climaco-medalha-tiradentes-2025,Homenagem ao major Clímaco com a Medalha Tiradentes pela Alerj,outro,Niterói,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Polêmico major de Niterói vai receber a Medalha Tiradentes da Alerj
homicidio-dayemenson-silva-lima-centro-rio-2025,homicidio-dayemenson-silva-lima-centro-rio-2025,Homicídio de Dayemenson da Silva Lima no Centro do Rio,violencia/crime,Centro do Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Homem baleado nas costas após discussão no Centro do Rio morre no Souza Aguiar; vídeo
inauguracao-programa-seguranca-presente-iguaba-grande-2026,inauguracao-programa-seguranca-presente-iguaba-grande-2026,Inauguração do programa Segurança Presente em Iguaba Grande,inauguracao/expansao,Iguaba Grande,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Castro volta a dizer que não pagará recomposição e oposição reage na Alerj
indiciamento-th-joias-2025,indiciamento-th-joias-2025,Indiciamento de TH Joias e 17 pessoas por ligação com facções criminosas,denuncia/irregularidade,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,PF indicia TH Joias e mais 17 por ligação com facções criminosas
infiltracao-comando-vermelho-orgaos-publicos-2026,infiltracao-comando-vermelho-orgaos-publicos-2026,Infiltração do Comando Vermelho em órgãos públicos e tentativa de cooptar políticos no Rio de Janeiro,denuncia/irregularidade,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Investigação mostra como o Comando Vermelho entrou em órgãos públicos e mira a política no Rio
inicio-segunda-etapa-obras-vila-autodromo-2022,inicio-segunda-etapa-obras-vila-autodromo-2022,Início da segunda etapa das obras da Vila Autódromo,inauguracao/expansao,"Vila Autódromo, Jacarepaguá, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,"Com cinco anos de atraso, segunda etapa das obras da Vila Autódromo começaram a ser realizadas"
insatisfacao-seguranca-rio-2023,insatisfacao-seguranca-rio-2023,Insatisfação com a segurança no Rio de Janeiro,resultado/indicador,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Marques: As revelações descortinadas pela pesquisa Prefab para Prefeito do Rio em 2024
insuficiencia-vagas-abrigos-situacao-rua-rio-2019,insuficiencia-vagas-abrigos-situacao-rua-rio-2019,Insuficiência de vagas em abrigos para pessoas em situação de rua no Rio de Janeiro,gestao/administracao,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Abrigos da Prefeitura têm vagas para apenas 15% das pessoas em situação de rua
invasao-e-roubo-lojas-centro-rio-2023,invasao-e-roubo-lojas-centro-rio-2023,Invasão e roubo de lojas no Centro do Rio,violencia/crime,Centro do Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Criminosos voltam a invadir e roubar lojas no Centro do Rio
invasao-edificio-retrofitado-centro-rio-2025,invasao-edificio-retrofitado-centro-rio-2025,Invasão de edifício retrofitado no Centro do Rio,violencia/crime,Centro do Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Edifício retrofitado de 16 andares é arrombado e invadido no Centro do Rio
invasao-predio-luxo-flamengo-2025,invasao-predio-luxo-flamengo-2025,Invasão de prédio de luxo no Flamengo com possível alvo no secretário de Governo,violencia/crime,"Flamengo, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Polícia investiga se secretário de Governo era alvo de quadrilha que invadiu prédio no Flamengo
lancamento-livro-rodrigo-amorim-seguranca-publica,lancamento-livro-rodrigo-amorim-seguranca-publica,Lançamento do livro de Rodrigo Amorim sobre segurança pública,outro,"Tijuca, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,"Em livro, Rodrigo Amorim defende armamento da Guarda Municipal e justifica retirada da placa de Marielle"
lancamento-seguranca-presente-bonsucesso-2020,lancamento-seguranca-presente-bonsucesso-2020,Lançamento do programa Segurança Presente em Bonsucesso,inauguracao/expansao,"Bonsucesso, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Segurança Presente chega a Bonsucesso com poucos policiais
liberdade-provisoria-turista-frances-furto-copacabana-2023,liberdade-provisoria-turista-frances-furto-copacabana-2023,Liberdade provisória de turista francês preso por furto em Copacabana,prisao/apreensao,"Copacabana, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Turista francês preso por furto de joias em Copacabana recebe liberdade provisória
major-pm-propaganda-eleitoral-niteroi-2024,major-pm-propaganda-eleitoral-niteroi-2024,Major da PM faz propaganda eleitoral em Niterói,denuncia/irregularidade,Niterói,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Major da PM descumpre estatuto e lei ao fazer propaganda eleitoral em Niterói
manutencao-prisao-lutadora-agrediu-pms-japeri-2026,manutencao-prisao-lutadora-agrediu-pms-japeri-2026,Manutenção da prisão de lutadora que agrediu PMs em Japeri,prisao/apreensao,Japeri,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Justiça mantém prisão de lutadora que agrediu PMs em Japeri
morte-antonio-sergio-tosca-junior-abolicacao-2026,morte-antonio-sergio-tosca-junior-abolicacao-2026,"Morte de Antonio Sergio Tosca Junior, ex-agente do Segurança Presente, na Abolição",violencia/crime,"Abolição, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Homem morto a tiros na Abolição já foi agente do Programa Segurança Presente
morte-homem-baleado-tijuca-2025,morte-homem-baleado-tijuca-2025,Morte de homem baleado na Tijuca e aumento da violência,violencia/crime,"Tijuca, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Morre homem baleado na Tijuca; violência no bairro preocupa moradores
motorista-capota-veiculo-fugindo-blitz-lei-seca-barra-da-tijuca-2022,motorista-capota-veiculo-fugindo-blitz-lei-seca-barra-da-tijuca-2022,Motorista capota veículo ao fugir de blitz da Lei Seca na Barra da Tijuca,violencia/crime,"Barra da Tijuca, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,"Motorista foge da Lei Seca, na Barra da Tijuca, e quase atropela agente em serviço"
movimento-empresarial-pede-reforco-policial-itaipava-2024,movimento-empresarial-pede-reforco-policial-itaipava-2024,Movimento empresarial pede reforço policial em Itaipava,gestao/administracao,"Itaipava, Petrópolis",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Segurança em Itaipava: movimento empresarial pede reforço policial e apoio de órgãos públicos
pagamento-atrasados-ras-policiais-penais-seguranca-presente-2024,pagamento-atrasados-ras-policiais-penais-seguranca-presente-2024,Pagamento de atrasados de RAS para policiais penais no Segurança Presente,gestao/administracao,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Governo informa que pagará atrasados de RAS para policiais penais no Segurança Presente
paralisacao-obras-cobal-leblon-humaita-2025,paralisacao-obras-cobal-leblon-humaita-2025,Paralisação das obras de revitalização das Cobal do Leblon e Humaitá,gestao/administracao,"Cobal do Leblon e Cobal do Humaitá, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Obras paradas nas Cobal do Leblon e Humaitá há dois meses; Conab diz aguardar verbas
pedido-choque-ordem-cinelandia-2026,pedido-choque-ordem-cinelândia-2026,Pedido de choque de ordem na Cinelândia devido ao aumento de assaltos,gestao/administracao,"Cinelândia, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Câmara do Rio pede choque de ordem na Cinelândia devido ao aumento de assaltos
pedido-de-impeachment-governador-castros-jacarezinho-2021,pedido-de-impeachment-governador-castros-jacarezinho-2021,Pedido de impeachment do governador Cláudio Castro por operação no Jacarezinho,denuncia/irregularidade,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,"Castro diz que pedido de impeachment, por operação no Jacarezinho, é tentativa de politização"
policiais-seguranca-presente-dormindo-viatura-2026,policiais-seguranca-presente-dormindo-viatura-2026,Policiais do Segurança Presente flagrados dormindo em viatura,denuncia/irregularidade,Centro do Rio,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Vídeo mostra policiais do Segurança Presente dormindo em viatura
policial-baleado-acao-trafico-niteroi-2026,policial-baleado-acao-trafico-niteroi-2026,Policial baleado durante ação contra o tráfico em Niterói,operacao policial,Niterói,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,PM é baleado durante ação contra o tráfico de drogas em Niterói
precarizacao-seguranca-presente-fins-de-semana-2026,precarizacao-seguranca-presente-fins-de-semana-2026,Precarização do programa Segurança Presente nos fins de semana e feriados,gestao/administracao,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Bairros do Rio sofrem com precarização do programa Segurança Presente nos fins de semana e feriados
prensao-homem-furto-fios-hospital-grajau-2023,prensao-homem-furto-fios-hospital-grajau-2023,Prisão de homem por furto de fios em hospital no Grajaú,prisao/apreensao,"Grajaú, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,"Homem é preso, após roubar 30 metros de fio de cobre, em hospital, no Grajaú"
prensao-homem-tornozeleira-eletronica-furto-hospital-2025,prensao-homem-tornozeleira-eletronica-furto-hospital-2025,Prisão de homem com tornozeleira eletrônica por furto em hospital,prisao/apreensao,"Hospital Plantadores de Cana, Centro de Campos dos Goytacazes",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Vídeo! Homem com tornozeleira eletrônica é preso por furto em hospital
prisao-chefe-milicia-belford-roxo-2025,prisao-chefe-milicia-belford-roxo-2025,Prisão de chefe de milícia e policial civil em Belford Roxo,prisao/apreensao,Belford Roxo e Duque de Caxias,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,"Vídeo: chefe de milícia tenta fugir pela varanda, mas é preso pelo MPRJ"
prisao-cliente-briga-spa-niteroi-2026,prisao-cliente-briga-spa-niteroi-2026,Prisão de cliente após briga em spa em Niterói,prisao/apreensao,Niterói,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Vídeo: Cliente de spa em Niterói é presa após perfurar rosto de funcionária durante briga
prisao-de-rodrigo-bacellar-2026,prisao-de-rodrigo-bacellar-2026,Prisão do deputado Rodrigo Bacellar e suas implicações na segurança pública,prisao/apreensao,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,O verdadeiro poder de Bacellar na segurança e no primeiro escalão do governo do estado
prisao-influenciadores-pesca-ilegal-niteroi-2026,prisao-influenciadores-pesca-ilegal-niteroi-2026,Prisão de influenciadores por pesca ilegal no Parque Estadual da Serra da Tiririca,prisao/apreensao,Niterói,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Quem são os “influenciadores” presos por caça ilegal de caranguejo em Niterói
prisao-moradora-rua-agressao-pedestre-laranjeiras-2022,prisao-moradora-rua-agressao-pedestre-laranjeiras-2022,Prisão de moradora de rua após agressão a pedestre em Laranjeiras,prisao/apreensao,"Laranjeiras, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Mais uma moradora de rua é presa após agredir pedestre; fato ocorreu em Laranjeiras
prisao-rodrigo-bacellar-2025,prisao-rodrigo-bacellar-2025,Prisão do deputado Rodrigo Bacellar por suspeita de vazar operação policial,prisao/apreensao,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,O verdadeiro poder de Bacellar na segurança pública e no 1º escalão do Governo do RJ
prisao-venda-brigadeiros-maconha-lapa-2022,prisao-venda-brigadeiros-maconha-lapa-2022,Prisão de quatro pessoas por venda de brigadeiros de maconha na Lapa,prisao/apreensao,"Lapa, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,"Em menos de 5 dias, 4 pessoas são presas por venda de ‘brigadeiros de maconha’ na Lapa"
prisaode-empresario-ato-obsceno-recreio-2025,prisaode-empresario-ato-obsceno-recreio-2025,Prisão de empresário por ato obsceno em frente a escola no Recreio,prisao/apreensao,"Recreio, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Empresário é preso por ato obsceno em frente a escola no Recreio
prisaom-homem-uniforme-falso-seguranca-presente-tijuca-2024,prisaom-homem-uniforme-falso-seguranca-presente-tijuca-2024,Prisão de homem usando uniforme falso do Segurança Presente na Tijuca,prisao/apreensao,"Tijuca, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Homem é preso na Tijuca ao usar uniforme falso do Segurança Presente
prisaomoradorderuasvendendoossoshumanos-tijuca-2023,prisaomoradorderuasvendendoossoshumanos-tijuca-2023,Prisão de morador de rua vendendo ossos humanos na Tijuca,prisao/apreensao,"Tijuca, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Morador de rua vendendo ossos humanos é preso na Tijuca
projeto-lei-limitar-horarios-bares-restaurantes-botafogo-2025,projeto-lei-limitar-horarios-bares-restaurantes-botafogo-2025,Projeto de lei para limitar horários de bares e restaurantes na Rua Arnaldo Quintela,gestao/administracao,"Botafogo, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Botafogo do barulho: projeto de lei para limitar horários de bares e restaurantes no polo da Arnaldo Quintela causa polêmica
promessas-nao-cumpridas-governo-claudio-castro-2026,promessas-nao-cumpridas-governo-claudio-castro-2026,Promessas não cumpridas do governo Cláudio Castro,gestao/administracao,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,"Metrô, projetos para educação e saúde, segurança e mais: o que o Castro prometeu e não cumpriu"
proposta-zonas-verdes-seguranca-turistas-rio-2019,proposta-zonas-verdes-seguranca-turistas-rio-2019,Proposta de zonas verdes para segurança de turistas no Rio de Janeiro,gestao/administracao,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Rodrigo Pimentel: Estado de Turismo para salvar o Rio
protesto-agentes-seguranca-presente-atraso-pagamentos-2024,protesto-agentes-seguranca-presente-atraso-pagamentos-2024,Protesto de agentes do Segurança Presente por atraso em pagamentos,denuncia/irregularidade,"Palácio Guanabara, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Segurança Presente: agentes protestam na sede do governo por atraso em pagamentos
protesto-agentes-seguranca-presente-uerj-2025,protesto-agentes-seguranca-presente-uerj-2025,Protesto de agentes do Segurança Presente na Uerj contra salários atrasados,denuncia/irregularidade,"Uerj, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Agentes do Segurança Presente protestam na Uerj contra salários atrasados
protesto-motoboys-sao-joao-meriti-2026,protesto-motoboys-sao-joao-meriti-2026,Protesto de motoboys em São João de Meriti após assassinato de entregador,evento publico/cultural,"São João de Meriti, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Vídeo: Motoboys protestam em frente à prefeitura após morte de entregador em São João de Meriti
protestos-niteroi-resposta-operacao-policial-2025,protestos-niteroi-resposta-operacao-policial-2025,Protestos em Niterói em resposta a operação policial,violencia/crime,Niterói,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,"Vídeo: novos protestos em Niterói assustam moradores com bloqueios, fogo e ônibus atravessado"
queda-indices-homicidios-roubos-rio-2026,queda-indices-homicidios-roubos-rio-2026,Queda nos índices de homicídios e roubos no Rio de Janeiro em fevereiro de 2026,resultado/indicador,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,"Mesmo com queda nos índices, Rio ainda registra mais de 10 mortes por dia por violência"
rebate-ranking-crimes-regiao-central-rio-2025,rebate-ranking-crimes-regiao-central-rio-2025,Rebate de ranking sobre crimes na Região Central do Rio,gestao/administracao,Centro do Rio,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Comando do ‘Centro Presente’ rebate ranking e afirma que Região Central tem queda nos crimes
reclamacoes-inseguranca-largo-do-machado-2025,reclamacoes-inseguranca-largo-do-machado-2025,Reclamações de moradores sobre insegurança no Largo do Machado,violencia/crime,"Largo do Machado, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Como a caridade ajudou a construir o interior fluminense no século XIX — e como barões do café disputavam hospitais e asilos
recolhimento-cobertores-moradores-rua-largo-carioca-2020,recolhimento-cobertores-moradores-rua-largo-carioca-2020,Recolhimento de cobertores de moradores de rua no Largo da Carioca,operacao policial,"Largo da Carioca, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Operação Centro Presente e Comlurb recolhem cobertores de moradores de rua no Largo da Carioca
recomendacao-mp-suspensao-policiais-penais-seguranca-presente,recomendacao-mp-suspensao-policiais-penais-seguranca-presente,Recomendação do MP para suspensão de policiais penais no Segurança Presente,gestao/administracao,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,MP pede que estado suspenda a destinação de policiais penais para o Segurança Presente
reducao-efetivo-seguranca-presente-2019,reducao-efetivo-seguranca-presente-2019,Redução do efetivo policial no programa Segurança Presente para expansão de áreas,gestao/administracao,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Segurança Presente diminui número de PMs em unidades para expandir áreas
reducao-ras-policiais-penais-seguranca-presente-2024,reducao-ras-policiais-penais-seguranca-presente-2024,Redução do Regime Adicional de Serviço (RAS) para policiais penais no Segurança Presente,gestao/administracao,Rio de Janeiro,1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Policiais penais estão recebendo RAS menor no Segurança Presente
reforco-operacao-verao-barra-recreio-2026,reforco-operacao-verao-barra-recreio-2026,Pedido de reforço da 'Operação Verão' na Barra e Recreio,gestao/administracao,"Barra da Tijuca e Recreio dos Bandeirantes, Rio de Janeiro",1,1,-1.0,-1.0,0,1,0,0,0,0,0,1,0.0,1.0,0.0,1.0,1,0,0,0.0,0,1,Deputado alerta para falhas no plano de segurança e pede reforço da ‘Operação Verão’ na Barra e no Recreio
